product_id,product_name,category,price,discount_percent,rating,reviews_count,orders_count,seller_rating,stock_quantity,date_added,final_price,discount_amount,estimated_revenue,review_per_order_ratio,popularity_segment
WB-101149,Paypoqlar to'plami (5 juft),Kiyim va poyabzal,523000,31,5.0,272,1873,4.6,25,2026-05-09,360900,162100,675965700,0.1452,Top sotilgan (Bestseller)
WB-101150,Fitnes rezinkalar to'plami,Sport va dam olish,621000,25,5.0,13,609,5.0,10,2026-04-16,465800,155200,283672200,0.0213,Kam sotilgan
WB-101151,Choyshablar to'plami Satina,Uy-ro'zg'or buyumlari,291000,34,4.1,48,819,4.8,250,2025-09-24,192100,98900,157329900,0.0586,Kam sotilgan
WB-101152,Uy shippagi Soft,Kiyim va poyabzal,785000,44,4.8,3,803,4.7,50,2026-03-12,439600,345400,352998800,0.0037,Kam sotilgan
WB-101153,Rivojlantiruvchi taxta Busyboard,Bolalar tovarlari,180000,39,4.2,109,1364,4.5,0,2025-08-26,109800,70200,149767200,0.0799,O'rtacha sotilgan
WB-101154,Chizmachilik to'plami 100+ dona,Bolalar tovarlari,595000,44,4.5,17,872,4.9,500,2026-08-15,333200,261800,290550400,0.0195,Kam sotilgan
WB-101155,Qishki kurtka Oversize,Kiyim va poyabzal,354000,54,4.6,532,4220,4.5,10,2026-03-10,162800,191200,687016000,0.1261,Top sotilgan (Bestseller)
WB-101156,USB Type-C kabel Tezkor,Elektronika,1139000,7,4.4,40,449,4.5,250,2026-08-15,1059300,79700,475625700,0.0891,Kam sotilgan
WB-101157,Qishki kurtka Oversize,Kiyim va poyabzal,89000,48,4.1,142,1789,4.8,25,2026-07-22,46300,42700,82830700,0.0794,Top sotilgan (Bestseller)
WB-101158,Bolalar kolyaskasi Yengil,Bolalar tovarlari,486000,47,4.1,28,932,4.5,0,2026-06-18,257600,228400,240083200,0.03,O'rtacha sotilgan
WB-101159,Gantellar to'plami 2x5kg,Sport va dam olish,131000,58,4.8,139,1782,4.3,0,2026-07-17,55000,76000,98010000,0.078,Top sotilgan (Bestseller)
WB-101160,Organayzer javon,Uy-ro'zg'or buyumlari,705000,39,4.9,4,733,4.7,0,2025-12-29,430000,275000,315190000,0.0055,Kam sotilgan
WB-101161,Qo'l kremi Mini,Go'zallik va parvarish,358000,45,4.2,202,2134,4.2,500,2026-06-08,196900,161100,420184600,0.0947,Top sotilgan (Bestseller)
WB-101162,Chizmachilik to'plami 100+ dona,Bolalar tovarlari,575000,20,4.7,534,2714,4.5,100,2026-05-02,460000,115000,1248440000,0.1968,Top sotilgan (Bestseller)
WB-101163,Bokal to'plami (6 dona),Uy-ro'zg'or buyumlari,58000,49,4.5,50,1126,4.7,500,2026-05-05,29600,28400,33329600,0.0444,O'rtacha sotilgan
WB-101164,Choyshablar to'plami Satina,Uy-ro'zg'or buyumlari,227000,20,4.8,107,1313,5.0,250,2025-09-11,181600,45400,238440800,0.0815,O'rtacha sotilgan
WB-101165,Quyoshdan himoya kremi SPF50,Go'zallik va parvarish,449000,23,4.6,2,529,4.6,500,2026-03-23,345700,103300,182875300,0.0038,Kam sotilgan
WB-101166,Yuz zardobi Hyaluron,Go'zallik va parvarish,417000,40,4.3,36,994,4.2,250,2026-06-14,250200,166800,248698800,0.0362,O'rtacha sotilgan
WB-101167,Yuz kremi Namlantiruvchi,Go'zallik va parvarish,119000,39,4.3,0,722,4.8,100,2026-05-28,72600,46400,52417200,0.0,Kam sotilgan
WB-101168,Rivojlantiruvchi taxta Busyboard,Bolalar tovarlari,472000,25,4.1,104,1095,4.5,500,2025-12-20,354000,118000,387630000,0.095,O'rtacha sotilgan
WB-101169,Yostiq Ortopedik,Uy-ro'zg'or buyumlari,422000,42,5.0,9,815,4.6,10,2026-01-01,244800,177200,199512000,0.011,Kam sotilgan
WB-101170,Powerbank 20000mAh,Elektronika,1638000,37,4.7,12,765,4.9,100,2026-07-15,1031900,606100,789403500,0.0157,Kam sotilgan
WB-101171,Konstruktor Lego mos keluvchi,Bolalar tovarlari,574000,58,4.7,170,1750,5.0,25,2025-10-23,241100,332900,421925000,0.0971,Top sotilgan (Bestseller)
WB-101172,Quyoshdan himoya kremi SPF50,Go'zallik va parvarish,77000,29,4.3,10,628,4.8,10,2026-05-28,54700,22300,34351600,0.0159,Kam sotilgan
WB-101173,Taktik ryukzak 40L,Sport va dam olish,531000,36,4.4,7,706,5.0,100,2025-11-29,339800,191200,239898800,0.0099,Kam sotilgan
WB-101174,Yuz kremi Namlantiruvchi,Go'zallik va parvarish,170000,15,4.9,13,506,4.4,10,2026-07-05,144500,25500,73117000,0.0257,Kam sotilgan
WB-101175,Oshxona pichoqlar to'plami,Uy-ro'zg'or buyumlari,733000,34,3.8,325,2868,4.5,25,2026-07-16,483800,249200,1387538400,0.1133,Top sotilgan (Bestseller)
WB-101176,Jinsi shim Slim Fit,Kiyim va poyabzal,63000,7,5.0,326,2393,4.8,25,2026-04-16,58600,4400,140229800,0.1362,Top sotilgan (Bestseller)
WB-101177,Quyoshdan himoya kremi SPF50,Go'zallik va parvarish,351000,20,4.3,96,1037,4.5,500,2025-09-07,280800,70200,291189600,0.0926,O'rtacha sotilgan
WB-101178,Sviter Casual,Kiyim va poyabzal,792000,26,5.0,6,601,4.6,25,2026-03-04,586100,205900,352246100,0.01,Kam sotilgan
WB-101179,Yumshoq ayiqcha Plush,Bolalar tovarlari,586000,23,4.8,161,1392,4.6,10,2026-08-21,451200,134800,628070400,0.1157,O'rtacha sotilgan
WB-101180,Tish tozalovchi kukun,Go'zallik va parvarish,387000,30,4.6,36,783,4.5,10,2026-06-16,270900,116100,212114700,0.046,Kam sotilgan
WB-101181,Avtomobil ushlagichi,Elektronika,1378000,40,4.4,149,1871,4.4,100,2026-07-24,826800,551200,1546942800,0.0796,Top sotilgan (Bestseller)
WB-101182,Mikrofibra sochiqlar to'plami,Uy-ro'zg'or buyumlari,255000,39,4.4,48,1027,4.7,100,2025-08-24,155600,99400,159801200,0.0467,O'rtacha sotilgan
WB-101183,Tana skrabı Kofe,Go'zallik va parvarish,198000,41,4.6,336,3255,4.8,10,2026-07-20,116800,81200,380184000,0.1032,Top sotilgan (Bestseller)
WB-101184,Erkaklar futbolkasi Basic,Kiyim va poyabzal,479000,33,4.3,160,1763,4.4,50,2025-08-24,320900,158100,565746700,0.0908,Top sotilgan (Bestseller)
WB-101185,Yuz zardobi Hyaluron,Go'zallik va parvarish,234000,36,4.9,113,1278,4.4,10,2026-03-17,149800,84200,191444400,0.0884,O'rtacha sotilgan
WB-101186,Parfyum Elixir 50ml,Go'zallik va parvarish,131000,39,4.4,65,1055,4.6,50,2026-06-20,79900,51100,84294500,0.0616,O'rtacha sotilgan
WB-101187,Krossovka Sport Run,Kiyim va poyabzal,785000,5,4.1,34,503,4.8,0,2025-09-27,745800,39200,375137400,0.0676,Kam sotilgan
WB-101188,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,571000,21,4.0,212,1227,4.7,10,2025-11-05,451100,119900,553499700,0.1728,O'rtacha sotilgan
WB-101189,Bolalar butilkasi Anti-kolik,Bolalar tovarlari,587000,21,4.8,38,747,4.5,50,2026-02-18,463700,123300,346383900,0.0509,Kam sotilgan
WB-101190,Sport sumkasi Suv o'tkazmaydigan,Sport va dam olish,339000,50,4.4,34,1030,5.0,500,2025-09-21,169500,169500,174585000,0.033,O'rtacha sotilgan
WB-101191,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,844000,42,4.7,66,982,4.3,100,2026-04-11,489500,354500,480689000,0.0672,O'rtacha sotilgan
WB-101192,USB Type-C kabel Tezkor,Elektronika,1524000,46,4.4,78,1228,4.9,250,2026-04-27,823000,701000,1010644000,0.0635,O'rtacha sotilgan
WB-101193,Lab bo'yog'i Matte,Go'zallik va parvarish,72000,31,4.1,140,1227,4.2,250,2026-03-16,49700,22300,60981900,0.1141,O'rtacha sotilgan
WB-101194,Bolalar kolyaskasi Yengil,Bolalar tovarlari,544000,34,4.8,379,3581,4.3,100,2025-11-23,359000,185000,1285579000,0.1058,Top sotilgan (Bestseller)
WB-101195,Erkaklar futbolkasi Basic,Kiyim va poyabzal,351000,27,4.1,100,891,4.7,25,2026-03-27,256200,94800,228274200,0.1122,Kam sotilgan
WB-101196,Qo'l kremi Mini,Go'zallik va parvarish,310000,53,4.4,52,1103,4.2,25,2025-09-14,145700,164300,160707100,0.0471,O'rtacha sotilgan
WB-101197,Choyshablar to'plami Satina,Uy-ro'zg'or buyumlari,270000,40,5.0,1,723,4.5,50,2025-09-13,162000,108000,117126000,0.0014,Kam sotilgan
WB-101198,Yoga mat 6mm,Sport va dam olish,294000,53,4.5,152,1553,4.8,0,2025-12-31,138200,155800,214624600,0.0979,Top sotilgan (Bestseller)
WB-101199,Qishki kurtka Oversize,Kiyim va poyabzal,632000,59,4.0,11,995,4.5,25,2026-06-24,259100,372900,257804500,0.0111,O'rtacha sotilgan
WB-101200,Mikrofibra sochiqlar to'plami,Uy-ro'zg'or buyumlari,373000,33,4.7,169,1800,4.5,10,2026-03-20,249900,123100,449820000,0.0939,Top sotilgan (Bestseller)
